thread_id,v_rel_smoothed,initial_chi,final_chi,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi_max,duration,theta,stability_bin,pre_E_total,post_E_total
0,0.000000,0.928571,0.928571,0.318567,0.248033,184.895179,135.093490,55.000470,48.555300,27.500235,24.277650,3560,10,0.928571,17.000000,0.000000,25.000000,1.100310,0.000000
0,0.000000,0.928571,0.928571,0.318567,0.248033,184.895179,135.093490,55.000470,48.555300,27.500235,24.277650,3050,10,0.928571,17.000000,0.000000,25.000000,1.100310,0.000000
0,0.000000,0.142857,0.142857,0.265459,0.643766,120.040000,297.440000,74.215441,38.219201,37.107721,19.109600,620,30,0.142857,60.000000,0.000000,35.000000,1.484602,0.000000
0,0.000000,0.153846,0.153846,0.036109,0.033714,35.288194,19.444444,33.682943,30.401666,16.841471,15.200833,390,10,0.153846,17.000000,0.000000,15.000000,0.673692,0.000000
0,0.000000,0.071429,0.071429,0.124315,0.144281,71.843750,66.851852,40.700657,33.633261,20.350328,16.816631,310,10,0.071429,17.000000,0.000000,20.000000,0.814151,0.000000
0,-0.001850,1.000000,0.285714,0.069105,0.084255,37.125000,45.000000,33.999773,50.000000,16.999887,25.000000,50,10,1.000000,121.000000,0.000000,15.000000,0.680108,0.000000
0,-0.000000,0.166667,0.187500,53.289135,0.000000,17633.777778,1518.750000,62.489881,37.777016,31.244940,18.888508,900,800,0.200000,78.000000,0.000000,30.000000,1.330383,0.000000
0,0.000000,0.062500,0.062500,5.136091,0.000000,1540.171488,6702.750000,77.027362,87.777016,38.513681,43.888508,1560,1320,0.062500,36.000000,0.000000,35.000000,1.580205,1.755540
0,0.000000,1.000000,1.000000,14.203120,0.000000,500.500000,5184.000000,78.666240,50.000000,39.333120,25.000000,780,10,1.000000,157.000000,0.000000,35.000000,1.888526,0.000000
0,0.000000,1.000000,1.000000,14.203120,0.000000,500.500000,5184.000000,78.666240,50.000000,39.333120,25.000000,350,10,1.000000,157.000000,0.000000,35.000000,1.888526,0.000000
0,0.000000,0.062500,0.062500,5.136091,0.000000,1540.171488,6702.750000,77.027362,87.777016,38.513681,43.888508,1990,1320,0.062500,36.000000,0.000000,35.000000,1.580205,1.755540
0,0.000000,0.062500,0.062500,5.136091,0.000000,1540.171488,6702.750000,77.027362,87.777016,38.513681,43.888508,2150,1320,0.062500,36.000000,0.000000,35.000000,1.580205,1.755540
0,0.000000,0.090909,0.090909,1.293682,0.000000,56.858988,5751.000000,77.842885,90.060582,38.921443,45.030291,1990,510,0.090909,36.000000,0.000000,35.000000,1.591542,1.801212
0,0.000000,0.090909,0.090909,1.293682,0.000000,56.858988,5751.000000,77.842885,90.060582,38.921443,45.030291,1560,510,0.090909,36.000000,0.000000,35.000000,1.591542,1.801212
0,-0.000018,0.041667,0.037037,3.216282,0.000000,1137.577475,300.000000,78.154273,18.330245,39.077136,9.165123,3950,1200,0.041667,38.000000,0.000000,35.000000,1.568156,0.000000
0,0.000000,1.000000,1.000000,14.203120,0.000000,500.500000,5184.000000,78.666240,50.000000,39.333120,25.000000,940,10,1.000000,157.000000,0.000000,35.000000,1.888526,0.000000
